SummitCode,RegionName,SummitName,AltM,AltFt,Latitude,Longitude,Points,BonusPoints,ActivationCount,ParcelOwner1,Region1,ParcelOwner2,Region2,ParcelOwner3,Region3,ManualAccess,ComputedAccess,RFNearby,Notes 1,ValidFrom,ValidTo,CurrentlyActive,FAYear,FAMonth,FADay,FADate,FACalls
W7W/KG-089,WA-King,Palmer Mountain,1537,5043,47.7348,-121.4843,6,3,0,USFS,Mt. Baker NF,,,,,Open,Open,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-090,WA-King,Paperboy,1528,5013,47.5869,-121.6043,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,6,23,2021-06-23,N7AKD
W7W/KG-091,WA-King,Moolock Mountain,1513,4965,47.5472,-121.6419,6,3,9,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,5,14,2016-05-14,K3OG
W7W/KG-092,WA-King,West Defiance,1501,4926,47.4581,-121.633,6,3,19,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2013,6,30,2013-06-30,K3XD
W7W/KG-093,WA-King,Huckleberry Mountain,1494,4903,47.1573,-121.5624,4,0,11,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,5,13,2012-05-13,W7/HG1DUL
W7W/KG-094,WA-King,Divide Ridge,1487,4878,47.1485,-121.5285,4,0,8,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,5,11,2012-05-11,W7/HG1DUL
W7W/KG-095,WA-King,Mount Teneriffe,1459,4788,47.509,-121.6951,4,0,27,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,1,1,2015-01-01,"WO7A,W7LOV"
W7W/KG-096,WA-King,Hancocks Comb,1433,4700,47.578,-121.6483,4,0,8,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,11,6,2016-11-06,K3OG
W7W/KG-097,WA-King,Big Kid,1420,4660,47.6384,-121.562,4,0,0,USFS,Mt. Baker NF,,,,,Open,Open,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-098,WA-King,Quartz Mountain,1420,4660,47.5636,-121.5796,4,0,0,USFS,Mt. Baker NF,,,,,Open,Open,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-099,WA-King,Little St. Helens,1397,4582,47.367,-121.5403,4,0,42,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,8,25,2012-08-25,KX7L
W7W/KG-100,WA-King,Rumble Mountain,1396,4580,47.2617,-121.4765,4,0,6,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,8,19,2017-08-19,KY7S
W7W/KG-101,WA-King,The Pulpit,1379,4523,47.5214,-121.5518,4,0,0,USFS,Mt. Baker NF,,,,,Open,Open,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-102,WA-King,Skyhomelyish Mountain,1370,4494,47.7502,-121.3637,4,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,10,3,2020-10-03,KV7DX
W7W/KG-103,WA-King,Bessequartz,1368,4487,47.5638,-121.5914,4,0,0,USFS,Mt. Baker NF,,,,,Open,Open,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-104,WA-King,Appomattox Spire,1359,4460,47.7363,-121.6066,4,0,0,SNOQUALMIE INDIAN TRIBE,Snoqualmie Forest,,,,,Restricted,Restricted,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-105,WA-King,Mount Gardner,1357,4453,47.368,-121.569,4,0,3,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2018,7,29,2018-07-29,K3OG
W7W/KG-106,WA-King,Dandy Peak,1347,4420,47.2799,-121.364,4,0,16,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,5,7,2015-05-07,KY7S
W7W/KG-107,WA-King,Grass Mountain,1336,4382,47.2038,-121.7956,4,0,0,MUCKLESHOOT FEDERAL CORP,White River Tree Farm,,,,,Restricted,Request,Lots,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-108,WA-King,East Grass Mountain,1319,4329,47.1913,-121.7119,4,0,1,,,,,,,,,"1.9km, 110 W, 451.775 MHz",,1. Dec. 2010,31. Dec. 2099,TRUE,2021,9,16,2021-09-16,N7AKD
W7W/KG-109,WA-King,Deconstruction Hill,1260,4135,47.2482,-121.4485,4,0,8,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,8,19,2017-08-19,KY7S
W7W/KG-110,WA-King,Grass Mountain North,1189,3900,47.2504,-121.8497,4,0,1,WA DNR,S Puget Sound Region:Rainier District:Black Diamond District,WA DNR,Green River Watershed,,,Restricted?,Open,None,"Open island, restricted surroundings",1. Dec. 2010,31. Dec. 2099,TRUE,2025,9,26,2025-09-26,NN7M
W7W/KG-111,WA-King,Hudson Mountain,1116,3660,47.2753,-121.8354,4,0,1,WA DNR,S Puget Sound Region:Rainier District:Black Diamond District,WA DNR,Green River Watershed,,,Restricted?,Open,"2.1km, 5W, 161.25 MHz","Open island, restricted surroundings",1. Dec. 2010,31. Dec. 2099,TRUE,2025,9,26,2025-09-26,NN7M
W7W/KG-112,WA-King,McDonald Mountain,1088,3570,47.3167,-121.8286,4,0,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,5,29,2017-05-29,K3OG
W7W/KG-113,WA-King,Rattlesnake Mountain,1067,3500,47.4512,-121.8037,4,0,88,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,7,24,2012-07-24,K7ZG
W7W/KG-114,WA-King,Boise Ridge,969,3180,47.2186,-121.8923,2,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2022,10,29,2022-10-29,KJ7RSX
W7W/KG-115,WA-King,Tiger Mountain,917,3010,47.4884,-121.9468,2,0,69,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,5,27,2012-05-27,K7ATN
W7W/KG-116,WA-King,West Tiger Mountain,897,2943,47.5036,-121.9756,2,0,75,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,6,15,2012-06-15,KX7L
W7W/KG-117,WA-King,Gambol Knob,835,2740,47.7744,-121.674,2,0,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,9,16,2021-09-16,"KE7JWP,WX7EMT"
W7W/KG-118,WA-King,Taylor Mountain,796,2610,47.4545,-121.8943,2,0,38,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,5,26,2012-05-26,"K5RHD,N7AVN,K9VD,K7ASQ"
W7W/KG-119,WA-King,Deep Devil,762,2500,47.6767,-121.7199,2,0,28,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,2,7,2016-02-07,WW7D
W7W/KG-120,WA-King,Lynch the Devil,652,2140,47.7121,-121.718,2,0,15,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,5,7,2017-05-07,K3OG
W7W/KG-121,WA-King,South Tiger Mountain,618,2028,47.4617,-121.9612,2,0,103,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,7,21,2012-07-21,K7ATN
W7W/KG-122,WA-King,Squak Mountain,617,2024,47.5042,-122.047,2,0,144,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,4,1,2012-04-01,"KK7DS,K7TAY"
W7W/KG-123,WA-King,Black Devil,616,2020,47.6526,-121.7265,2,0,22,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,11,27,2015-11-27,WW7D
W7W/KG-124,WA-King,Fuller Mountain,573,1880,47.5859,-121.7462,2,0,21,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,11,20,2015-11-20,WW7D
W7W/KG-125,WA-King,Lions Mane,567,1860,47.6192,-121.7187,2,0,20,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,1,24,2016-01-24,WW7D
W7W/KG-126,WA-King,Pinnacle Peak,549,1801,47.1738,-121.9734,2,0,69,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2011,7,20,2011-07-20,N7NGO
W7W/KG-127,WA-King,St. Paddys Peak,527,1730,47.3015,-121.8931,2,0,0,EMF Enterprises,,,,,,Permit,Permit (unk),Some,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-128,WA-King,Tokul Hills North,525,1722,47.6659,-121.7626,2,0,22,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,3,26,2016-03-26,WW7D
W7W/KG-129,WA-King,1710 Extra Class Mtn,521,1710,47.6729,-121.7772,2,0,11,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,6,30,2017-06-30,WX7EMT
W7W/KG-130,WA-King,1690 Hellschreiber Pk,515,1690,47.6875,-121.774,2,0,18,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,5,20,2017-05-20,WX7EMT
W7W/KG-131,WA-King,Baldy Hill,507,1664,47.1834,-121.9502,2,0,3,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2011,8,27,2011-08-27,"N7AVN,K7ASQ"
W7W/KG-132,WA-King,Wilderness Peak,487,1597,47.5201,-122.0933,1,0,103,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2013,5,2,2013-05-02,KR7W
W7W/KG-133,WA-King,Cumbersome Hill,472,1550,47.2793,-121.9154,1,0,0,COWAN AARON+MELINDA,,,,,,Restricted,Unstated,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-134,WA-King,Little Si,463,1519,47.4987,-121.756,1,0,11,,,,,,,,,,,1. Dec. 2010,30. Nov. 2016,FALSE,2011,7,8,2011-07-08,K7S
W7W/KG-135,WA-King,Sugarloaf Mountain,454,1490,47.3513,-121.904,1,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,5,19,2020-05-19,K3OG
W7W/KG-136,WA-King,Bayne Existence,448,1470,47.2976,-121.9158,1,0,0,SEGALE PROPERTIES LLC,,,,,,Restricted,Unstated,None,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-137,WA-King,North Grand Ridge,433,1422,47.5495,-121.9624,1,0,49,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2013,12,31,2013-12-31,AB7YL
W7W/KG-138,WA-King,1410 Frequency Peak,430,1410,47.7272,-121.8273,1,0,24,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2017,5,19,2017-05-19,K3OG
W7W/KG-139,WA-King,Black Diamond Hill,387,1270,47.3156,-121.9678,1,0,6,HEISEY TIMOTHY STUART,,,,,,Restricted,Unstated,None,,1. Dec. 2010,31. Dec. 2099,TRUE,2025,2,8,2025-02-08,KA7WYR
W7W/KG-140,WA-King,Mudbog Hill,381,1250,47.3459,-121.9618,1,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,1,23,2016-01-23,W7XH
W7W/KG-141,WA-King,1090 Mt Electric,332,1090,47.7394,-121.8625,1,0,56,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,2,4,2012-02-04,WA7NCL
W7W/KG-142,WA-King,Union Hill,204,670,47.6626,-121.9851,1,0,76,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,5,22,2015-05-22,WW7D
W7W/KG-143,WA-King,Maury Island,150,492,47.3798,-122.4141,1,0,32,,,,,,,,,,,1. Dec. 2016,31. Dec. 2099,TRUE,2017,2,25,2017-02-25,WX7EMT
W7W/KG-144,WA-King,Overcoat Peak,2265,7432,47.5139,-121.2921,8,3,0,USFS,Mt. Baker NF,USFS,Wenatchee NF,,,Open,Open,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-145,WA-King,Canoe Peak,1739,5706,47.6512,-121.4799,6,3,1,,,,,,,,,,,1. Dec. 2016,31. Dec. 2099,TRUE,2024,6,25,2024-06-25,K7JRO
W7W/KG-146,WA-King,Bearscout Peak,1591,5220,47.349,-121.4994,6,3,17,,,,,,,,,,,1. Dec. 2016,31. Dec. 2099,TRUE,2018,6,26,2018-06-26,WX7EMT
W7W/KG-147,WA-King,Colquhoun Peak,1577,5173,47.129,-121.4615,6,3,46,,,,,,,,,,,1. Dec. 2016,31. Dec. 2099,TRUE,2017,7,16,2017-07-16,K7MAS
W7W/KG-148,WA-King,Psilocybin Hill,1564,5130,47.3025,-121.4843,6,3,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-149,WA-King,Paranoia Peak,1558,5112,47.2856,-121.543,6,3,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-150,WA-King,4759,1451,4759,47.3101,-121.5855,4,0,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-151,WA-King,Cougar Mountain,1373,4504,47.2654,-121.641,4,0,0,WA DNR,Green River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-152,WA-King,4500,1372,4500,47.2878,-121.6268,4,0,0,WA DNR,Green River Watershed,Seattle Public Utilities,Cedar River Watershed,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-153,WA-King,Mount Lindsay,1335,4380,47.3336,-121.6823,4,0,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-154,WA-King,High Devil,1335,4380,47.6863,-121.6314,4,0,0,Seattle Public Utilities,Tolt River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-155,WA-King,4140,1262,4140,47.3859,-121.752,4,0,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-156,WA-King,Rooster Comb Mountain,1252,4107,47.2501,-121.5731,4,0,0,USFS,Green River Watershed,BTG PACTUAL OEF PROPERTY 1,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-157,WA-King,4060,1237,4060,47.3681,-121.7341,4,0,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-158,WA-King,3115,949,3115,47.2446,-121.6981,2,0,0,WA DNR,Green River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-159,WA-King,Little Mountain,906,2972,47.3715,-121.6725,2,0,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-160,WA-King,2713,827,2713,47.3064,-121.7597,2,0,0,BTG PACTUAL OEF PROPERTY 1,Green River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-161,WA-King,Lookout Mountain,677,2220,47.414,-121.8418,2,0,0,Seattle Public Utilities,Cedar River Watershed,,,,,Restricted,Restricted,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/KG-162,WA-King,Radio Hill,594,1950,47.1868,-121.9039,2,0,0,MUCKLESHOOT FEDERAL CORP,White River Tree Farm,,,,,Restricted,Request,None,,1. Dec. 2016,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-001,WA-Lower Columbia,Mount Saint Helens,2550,8365,46.1911,-122.1944,10,3,63,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,5,6,2012-05-06,K7ATN
W7W/LC-002,WA-Lower Columbia,Lemei Rock,1806,5925,46.0185,-121.7599,6,3,5,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,9,5,2020-09-05,K7AHR
W7W/LC-003,WA-Lower Columbia,Sunrise Peak,1796,5892,46.3327,-121.759,6,3,7,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2014,9,12,2014-09-12,KF7PXT
W7W/LC-004,WA-Lower Columbia,Mount Whittier,1793,5883,46.3256,-122.1332,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,8,17,2016-08-17,NS0TA
W7W/LC-005,WA-Lower Columbia,McCoy Peak,1785,5856,46.33,-121.8242,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-006,WA-Lower Columbia,Mount Venus,1774,5820,46.3427,-122.162,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-007,WA-Lower Columbia,Jumbo Peak,1768,5801,46.3092,-121.7683,6,3,5,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,6,24,2020-06-24,"KL0NP,WE7CAT,K3EXO"
W7W/LC-008,WA-Lower Columbia,Coldwater Peak,1750,5740,46.3,-122.1817,6,3,10,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2013,9,1,2013-09-01,KG7O
W7W/LC-009,WA-Lower Columbia,Strawberry Mountain,1749,5739,46.3838,-122.036,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,7,22,2023-07-22,KD7QOW
W7W/LC-010,WA-Lower Columbia,Blue Lake Ridge,1749,5738,46.3786,-121.6919,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-011,WA-Lower Columbia,Craggy Peak,1750,5740,46.2634,-121.8572,6,3,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,8,2,2015-08-02,"KF7UOQ,KG7MZ"
W7W/LC-012,WA-Lower Columbia,Bird Mountain,1739,5706,46.0393,-121.7809,6,3,3,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,11,1,2020-11-01,K7AHR
W7W/LC-013,WA-Lower Columbia,Badger Peak,1726,5664,46.2833,-121.8942,6,3,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,11,3,2012-11-03,"K7TAY,KK7DS"
W7W/LC-014,WA-Lower Columbia,Juniper Peak,1710,5611,46.3681,-121.7781,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,7,26,2023-07-26,KD7QOW
W7W/LC-015,WA-Lower Columbia,Minnie Peak,1710,5610,46.3277,-122.1897,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-016,WA-Lower Columbia,Kirk Rock,1706,5597,46.2714,-121.8786,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-017,WA-Lower Columbia,Hat Rock,1697,5569,46.2668,-121.8192,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,10,2,2021-10-02,N7KOM
W7W/LC-018,WA-Lower Columbia,Strawberry Benchmark,1664,5460,46.3402,-122.0458,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,8,18,2016-08-18,NS0TA
W7W/LC-019,WA-Lower Columbia,Snagtooth Mountain,1659,5443,46.2558,-121.82,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,10,2,2021-10-02,N7KOM
W7W/LC-020,WA-Lower Columbia,Steamboat Mountain,1653,5424,46.1383,-121.728,6,3,32,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,9,8,2012-09-08,"K7TAY,KK7DS"
W7W/LC-021,WA-Lower Columbia,Goat Mountain,1652,5420,46.3637,-122.1021,6,3,3,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,7,4,2012-07-04,"K7TAY,KK7DS"
W7W/LC-022,WA-Lower Columbia,Gifford Peak,1636,5368,45.9819,-121.8049,6,3,11,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,9,5,2020-09-05,K7AHR
W7W/LC-023,WA-Lower Columbia,Black Mountain,1628,5340,46.3585,-122.1863,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-024,WA-Lower Columbia,French Butte,1617,5306,46.3467,-121.9272,6,3,6,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,11,3,2012-11-03,"K7TAY,KK7DS"
W7W/LC-025,WA-Lower Columbia,East Crater,1615,5297,45.9982,-121.7862,6,3,12,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,9,6,2020-09-06,K7AHR
W7W/LC-026,WA-Lower Columbia,Dark Mountain,1613,5293,46.2769,-121.7702,6,3,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,10,2,2021-10-02,K7AHR
W7W/LC-027,WA-Lower Columbia,5245 End Fed Pk,1599,5245,46.2994,-122.1004,6,3,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-028,WA-Lower Columbia,Quartz Creek Ridge,1599,5245,46.2285,-121.7514,6,3,6,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,10,3,2021-10-03,K7AHR
W7W/LC-029,WA-Lower Columbia,North Quartz Creek Ridge,1597,5238,46.2567,-121.7275,6,3,6,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,10,2,2021-10-02,K7AHR
W7W/LC-030,WA-Lower Columbia,Council Bluff,1579,5180,46.2716,-121.6378,6,3,12,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2019,6,29,2019-06-29,NA7Q
W7W/LC-031,WA-Lower Columbia,Green Mountain,1557,5107,46.3322,-121.5924,6,3,2,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,8,11,2023-08-11,K7AMM
W7W/LC-032,WA-Lower Columbia,5060 Full Quieting Mtn,1542,5060,46.099,-121.6631,6,3,7,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,6,24,2021-06-24,WJ7WJ
W7W/LC-033,WA-Lower Columbia,5042 Gray-Line Summit,1537,5042,46.3556,-121.6543,6,3,4,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,6,4,2023-06-04,"WE7CAT,KL0NP"
W7W/LC-034,WA-Lower Columbia,East Canyon Ridge,1518,4980,46.3035,-121.6452,6,3,10,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2022,8,4,2022-08-04,K7AHR
W7W/LC-035,WA-Lower Columbia,Goat Mountain,1513,4965,46.1637,-122.3007,6,3,10,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,7,19,2020-07-19,"WJ7WJ,K7AHR"
W7W/LC-036,WA-Lower Columbia,Red Mountain,1513,4965,45.9349,-121.8209,6,3,52,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,6,30,2012-06-30,"KK7DS,K7TAY"
W7W/LC-037,WA-Lower Columbia,4946 High Pass Mtn,1508,4946,46.3141,-121.7051,6,3,1,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,2025,7,31,2025-07-31,WE7CAT
W7W/LC-038,WA-Lower Columbia,4900 CW Ops Pk,1494,4900,46.3363,-122.2238,4,0,0,"HIGH LAKES TIMBER, LLC",,,,,,Unstated,Unstated,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-039,WA-Lower Columbia,Spud Hill,1494,4900,46.3447,-121.7346,4,0,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-040,WA-Lower Columbia,Lone Butte,1457,4780,46.0546,-121.8397,4,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,6,25,2020-06-25,N0SLA
W7W/LC-041,WA-Lower Columbia,Little Huckleberry Mountain,1451,4761,45.8853,-121.7047,4,0,17,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2020,8,8,2020-08-08,"K7IMA,K7ATN"
W7W/LC-042,WA-Lower Columbia,Spud Mountain,1445,4740,46.2523,-122.3193,4,0,11,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,9,10,2023-09-10,K7WXW
W7W/LC-043,WA-Lower Columbia,West Twin Butte,1440,4726,46.1173,-121.7712,4,0,25,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2012,9,8,2012-09-08,K7TAY
W7W/LC-044,WA-Lower Columbia,4657 Mt Duplex,1419,4657,46.3512,-122.2177,4,0,0,"HIGH LAKES TIMBER, LLC",,,,,,Unstated,Unstated,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-045,WA-Lower Columbia,Bismark Mountain,1410,4626,46.3053,-122.074,4,0,0,USFS,Gifford Pinchot NF,,,,,Open,Open,,,1. Dec. 2010,31. Dec. 2099,TRUE,1899,12,30,,
W7W/LC-046,WA-Lower Columbia,Castle Peak,1408,4621,46.2469,-122.2974,4,0,13,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,9,10,2023-09-10,K7WXW
W7W/LC-047,WA-Lower Columbia,4620 Extra Class Mtn,1408,4620,46.1893,-122.2648,4,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,9,16,2023-09-16,K7WXW
W7W/LC-048,WA-Lower Columbia,Windy Ridge,1405,4608,46.2569,-122.1239,4,0,4,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2015,10,16,2015-10-16,N7KRN
W7W/LC-049,WA-Lower Columbia,4598 Mt Full Wave,1401,4598,46.1891,-122.3583,4,0,1,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,9,16,2023-09-16,K7WXW
W7W/LC-050,WA-Lower Columbia,Squaw Butte,1398,4585,46.1172,-121.8025,4,0,13,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2021,9,6,2021-09-06,"ND7Y,N7KOM"
W7W/LC-051,WA-Lower Columbia,4562 Mt Ground Wave,1390,4562,46.2224,-122.273,4,0,10,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2023,9,10,2023-09-10,K7WXW
W7W/LC-052,WA-Lower Columbia,West Soda Peaks,1384,4540,45.8831,-122.0563,4,0,16,,,,,,,,,,,1. Dec. 2010,31. Dec. 2099,TRUE,2016,6,1,2016-06-01,NS0TA
